index,Song,Artist,Gender,Album,Date,URL,Profanities 
643,You Ain't Real,ULTRAMAGNETIC MC'S,M,Funk Your Head Up,, http://ohhla.com/anonymous/ultramag/funkyour/you_aint.mag.txt,"{'motherfuckin': 2, 'shit': 5, 'fuck': 2, 'ass': 1, 'blow': 1, 'amateur': 1}"
644,Make it Happen',ULTRAMAGNETIC MC'S,M,Funk Your Head Up,, http://ohhla.com/anonymous/ultramag/funkyour/happen.mag.txt,"{'tongue': 1, 'swallow': 1, 'fire': 1, 'dick': 1, 'girls': 1, 'alla': 1, 'quickie': 1, 'sex': 1}"
645,I Like Your Style,ULTRAMAGNETIC MC'S,M,Funk Your Head Up,, http://ohhla.com/anonymous/ultramag/funkyour/i_like.mag.txt,"{'swallow': 1, 'blow': 1, 'kid': 1}"
646,Poppa Large,ULTRAMAGNETIC M.C.'S,M,Funk Your Head Up,, http://ohhla.com/anonymous/ultramag/funkyour/poplarge.mag.txt,"{'destroy': 1, 'kill': 1, 'fire': 1}"
647,Porno Star,ULTRAMAGNETIC MC'S,M,Funk Your Head Up,, http://ohhla.com/anonymous/ultramag/funkyour/porno.mag.txt,"{'bitch': 2, 'bra': 1, 'panties': 2, 'dick': 5, 'tongue': 2, 'suck': 1, 'pussy': 8, 'ass': 5, 'jism': 1, 'fuck': 5, 'fuckin': 3, 'bomb': 1, 'girls': 1, 'bitches': 1, 'god': 1, 'damn': 3, 'booty': 1, 'porno': 2, 'sex': 1, 'shit': 1, 'cum': 1, 'chin': 1}"
648,The P.M.R.C. ID,ULTRAMAGNETIC M.C.'S,M,Funk Your Head Up,, http://ohhla.com/anonymous/ultramag/funkyour/pmrc_id.mag.txt,{'ass': 1}
649,Chorus Line Pt. 2,ULTRAMAGNETIC MC'S,M,Funk Your Head Up,, http://ohhla.com/anonymous/ultramag/funkyour/chorus_2.mag.txt,"{'shit': 3, 'bombs': 1, 'ass': 3, 'black': 1, 'fight': 1, 'dope': 2, 'god': 1, 'cock': 1, 'cocky': 1, 'snatch': 1, 'motherfuckin': 1, 'illegal': 1, 'latin': 1, 'death': 1, 'fear': 1}"
650,Checkin' My Style,ULTRAMAGNETIC MC'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/checkin.mag.txt,"{'church': 1, 'stupid': 1, 'smack': 1}"
651,"Two Brothers with Checks (San Francisco, Harvey)",ULTRAMAGNETIC MC'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/checks.mag.txt,"{'blow': 1, 'piss': 1, 'hole': 1, 'damn': 1, 'fire': 1}"
652,Raise It Up,ULTRAMAGNETIC M.C.'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/raise_up.mag.txt,"{'black': 2, 'stupid': 1, 'crack': 1, 'gun': 1, 'tongue': 1, 'shoot': 1, 'blow': 1, 'damn': 1}"
653,"Saga of Dandy, the Devil & Day",ULTRAMAGNETIC M.C.'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/saga.mag.txt,"{'racial': 1, 'whites': 1, 'blacks': 2, 'negro': 1, 'fat': 1, 'black': 1}"
654,Delta Force II,ULTRAMAGNETIC MC'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/delta_2.mag.txt,"{'gangsta': 1, 'fat': 3, 'nigga': 1, 'ass': 1, 'black': 1}"
655,See the Man on the Street,ULTRAMAGNETIC MC'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/street.mag.txt,"{'black': 3, 'niggaz': 1, 'fuck': 2, 'dick': 1, 'sissy': 1, 'shit': 1, 'hole': 1, 'booty': 1, 'ass': 1, 'stupid': 1, 'hell': 1}"
656,Bring it Down to Earth,ULTRAMAGNETIC MC'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/to_earth.mag.txt,"{'intercourse': 1, 'bombs': 1, 'bomb': 1}"
657,Don't Be Scared,ULTRAMAGNETIC MC'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/scared.mag.txt,"{'cocky': 1, 'burn': 1, 'niggaz': 3, 'shit': 1, 'mad': 3, 'ass': 6, 'smack': 1, 'fuck': 1, 'rectum': 1, 'butt': 1, 'retarded': 1, 'harder': 1, 'kid': 2, 'motherfucker': 1}"
658,"One Two, One Two",ULTRAMAGNETIC M.C.'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/one_two.mag.txt,"{'blow': 3, 'burn': 1, 'black': 3, 'fat': 3, 'panties': 1, 'doodoo': 1, 'peck': 2}"
659,Time to Catch a Body,ULTRAMAGNETIC MC'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/a_body.mag.txt,"{'black': 1, 'scrotum': 1, 'gun': 1, 'stupid': 1, 'blind': 1}"
660,Yo Black,ULTRAMAGNETIC MC'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/yo_black.mag.txt,"{'shit': 3, 'bigger': 1, 'black': 2, 'kid': 2, 'stupid': 1, 'penis': 1, 'blow': 1, 'tongue': 1, 'panties': 1, 'anus': 1, 'fairy': 1, 'hell': 1, 'rectum': 1}"
661,Big Booty,ULTRAMAGNETIC MC'S,M,The Four Horsemen,, http://ohhla.com/anonymous/ultramag/horsemen/bigbooty.mag.txt,"{'naked': 1, 'stroke': 1, 'orgasm': 1, 'intercourse': 1}"
662,Space Groove,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/space_g.mag.txt,"{'joint': 2, 'boom': 1}"
663,Get a Job,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/getajob.mag.txt,"{'joint': 2, 'stupid': 2, 'asshole': 1, 'bitches': 3, 'pimp': 1, 'hell': 1, 'girls': 1, 'mad': 1, 'dirty': 1, 'pot': 1, 'piss': 1, 'dumb': 2, 'lowlife': 1, 'scum': 1, 'fuckin': 2, 'shit': 1, 'bitch': 3, 'niggaz': 1}"
664,"Ced-G, Tim-Dog (Lab Free Style)",ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/cedgtimd.mag.txt,"{'motherfucker': 1, 'fuck': 14, 'fuckin': 1, 'kid': 1, 'damn': 1, 'pussy': 2, 'black': 1, 'ass': 1, 'sex': 2, 'suck': 1, 'sick': 1, 'bitch': 1, 'titty': 1, 'motherfuckin': 1, 'masturbate': 1, 'abuse': 1, 'piss': 1, 'urine': 1}"
665,Smack My Bitch Up,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/smack_my.mag.txt,"{'bitch': 12, 'fuck': 2, 'pimp': 1, 'ho': 1, 'cum': 3, 'bitches': 1, 'shit': 1, 'shoot': 1, 'smack': 2, 'sick': 1, 'ass': 1, 'motherfuckin': 1, 'hoes': 1, 'fuckin': 1}"
666,Ya Not That Large,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/yanotlrg.mag.txt,"{'shit': 1, 'bullshit': 1, 'fuckin': 1, 'fuck': 5, 'stupid': 2, 'black': 1, 'tongue': 1, 'motherfucker': 1, 'mad': 1, 'ass': 1}"
667,You Got to Feel It,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/yougotto.mag.txt,"{'butt': 1, 'sucker': 1, 'dirty': 1}"
668,Crush Kill Destroy,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/crush_kl.mag.txt,"{'smack': 1, 'burn': 2, 'funeral': 1, 'destroy': 1, 'sucker': 5, 'kill': 1, 'devil': 1, 'attack': 1}"
669,Brainiac,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/brainiac.mag.txt,"{'dead': 1, 'laid': 1, 'sucker': 1, 'attack': 1}"
670,Scientist,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/scientis.mag.txt,{}
671,We're Ultra (Part III),ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/part_3.mag.txt,"{'sucker': 2, 'stupid': 1, 'smack': 1, 'dumb': 2, 'abuse': 1}"
672,Ya Nobody,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/yanobody.mag.txt,"{'stupid': 1, 'black': 1, 'damn': 1, 'crime': 1, 'drug': 1}"
673,Ya Sleepin',ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/yasleepn.mag.txt,{'poverty': 1}
674,Smoking Dust,ULTRAMAGNETIC MC'S,M,The Basement Tapes 1984-1990,, http://ohhla.com/anonymous/ultramag/basement/smoking.mag.txt,"{'stupid': 1, 'gay': 1, 'sick': 1, 'blind': 1, 'drug': 1, 'blow': 1, 'shit': 1}"
675,New York What is Funky,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/what_is.mag.txt,"{'girls': 1, 'cum': 1, 'mafia': 1, 'roach': 1, 'burn': 2, 'black': 1, 'panties': 1}"
676,Black Potions,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/black_po.mag.txt,"{'black': 13, 'shit': 1, 'ass': 1, 'niggaz': 2, 'death': 1, 'attack': 1, 'abuse': 1}"
677,Here I Go Again,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/higagain.mag.txt,"{'fuck': 1, 'shit': 1, 'kid': 1, 'mad': 1, 'slave': 1, 'kills': 1, 'sick': 1, 'bullshit': 1, 'ass': 1, 'blow': 1}"
678,I'm Fuckin' Flippin',ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/imfuckin.mag.txt,"{'racist': 1, 'niggers': 2, 'ass': 2, 'nigger': 1, 'kid': 1, 'fuckin': 7, 'murder': 3, 'burn': 2, 'suck': 1, 'fuck': 5, 'boom': 1, 'blow': 2, 'whites': 1, 'niggaz': 1, 'shit': 6, 'shoot': 2, 'black': 1, 'motherfucker': 1, 'devil': 1, 'piss': 1, 'panties': 1, 'bitches': 1, 'dick': 2, 'motherfuckin': 1, 'mad': 1}"
679,Biscuits and Eggs,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/biscuits.mag.txt,"{'girls': 1, 'spit': 1, 'stupid': 1, 'lies': 1}"
680,Chuck Chillout,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/chillout.mag.txt,"{'joint': 1, 'dope': 1, 'spunk': 1, 'redneck': 1, 'black': 1, 'welfare': 1}"
681,Poo Poo Wreckers,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/poo_poo.mag.txt,"{'sex': 1, 'blow': 1, 'poo': 21, 'crack': 1, 'dick': 1}"
682,Catchin' Bodies,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/c_bodies.mag.txt,"{'panties': 1, 'kid': 2, 'shoot': 1, 'butt': 1}"
683,Tim Dog Live on Capitol Radio,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/tim_dog.mag.txt,"{'damn': 1, 'ass': 3, 'girls': 1, 'bitch': 1, 'cocaine': 1, 'smack': 1}"
684,Join the Party,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/join_the.mag.txt,"{'blow': 1, 'dirty': 1, 'drunk': 1, 'screw': 1, 'stupid': 1}"
685,I Like Your Style,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/ilystyle.mag.txt,"{'panties': 1, 'tongue': 1}"
686,I Ain't Takin' No Shorts,ULTRAMAGNETIC MC'S,M,New York What is Funky,, http://ohhla.com/anonymous/ultramag/new_york/noshorts.mag.txt,"{'anal': 1, 'butt': 1, 'fraud': 1, 'dope': 1, 'mad': 1, 'die': 1, 'hook': 1, 'dead': 1}"
687,NYC Street Corner Battle,ULTRA (KOOL KEITH & TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/battle.ult.txt,"{'fuckin': 9, 'fuck': 8, 'motherfucker': 3, 'ass': 2, 'dick': 2, 'suck': 2, 'dead': 1, 'bullshit': 1, 'niggaz': 3, 'motherfuckin': 1, 'terror': 1, 'nigga': 1, 'weapon': 1, 'shit': 2, 'crack': 1, 'bomb': 1, 'piss': 1, 'rectum': 1}"
688,Big Time,ULTRA (KOOL KEITH & TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/big_time.ult.txt,"{'mad': 1, 'gangsta': 2, 'dead': 1, 'bigger': 1, 'black': 1, 'whore': 1, 'ass': 1, 'doo-doo': 1, 'mafia': 1}"
689,Get Off the Dick,ULTRA (KOOL KEITH & TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/the_dick.ult.txt,"{'shit': 16, 'fuckin': 8, 'dick': 1, 'piss': 1, 'blow': 2, 'rectum': 2, 'doo-doo': 1, 'ass': 1, 'crack': 1, 'niggaz': 7, 'damn': 1, 'bitch': 1, 'fight': 1, 'anus': 1, 'sex': 1, 'hole': 1, 'fuck': 5, 'shits': 1}"
690,Who Rocks,ULTRA (KOOL KEITH AND TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/whorocks.ult.txt,"{'goddamn': 6, 'nigga': 1, 'welfare': 1, 'crash': 1}"
691,Private Eyes,ULTRA (KOOL KEITH & TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/private.ult.txt,"{'panties': 1, 'babe': 2, 'black': 1, 'naked': 1, 'lingerie': 1}"
692,Industry is Wak,ULTRA (KOOL KEITH & TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/industry.ult.txt,"{'shit': 10, 'motherfuckin': 4, 'nigga': 1, 'fuck': 2, 'niggaz': 1, 'fuckin': 2, 'dead': 1, 'bitches': 1, 'jiggy': 1, 'mad': 2, 'hooker': 1, 'bullshit': 1, 'ass': 3, 'god': 1, 'damn': 1, 'whites': 1, 'fight': 1, 'babies': 1, 'rectum': 1, 'gay': 1, 'sex': 2, 'devil': 1, 'sexually': 1, 'sick': 1, 'queer': 1}"
693,Keep it Real,ULTRA (KOOL KEITH & TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/keepreal.ult.txt,"{'fuck': 3, 'fuckin': 3, 'ass': 1, 'scrotum': 1, 'kid': 1, 'rectum': 1, 'doo-doo': 1, 'urine': 1, 'anal': 1, 'sex': 1, 'crack': 1, 'niggaz': 1, 'balls': 1}"
694,Ain't Nobody Happenin,ULTRA (KOOL KEITH & TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/aint_no.ult.txt,"{'dead': 1, 'butt': 1, 'crack': 1, 'ass': 1, 'testicles': 1, 'niggaz': 2, 'fat': 1, 'mad': 1, 'shit': 1, 'death': 1, 'fuck': 1, 'fuckin': 1, 'suck': 1, 'dick': 1}"
695,Fat Lady,ULTRA (KOOL KEITH & TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/fat_lady.ult.txt,"{'church': 1, 'fat': 4, 'vomit': 1, 'spit': 1, 'rectum': 2, 'butt': 1, 'niggaz': 1, 'bomb': 1, 'pot': 1}"
696,Bizarre,ULTRA (KOOL KEITH & TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/bizarre.ult.txt,"{'fuckin': 4, 'fuck': 2, 'bitches': 1, 'ass': 2, 'nigga': 1, 'butt': 1, 'kinky': 1, 'piss': 1, 'rectum': 1, 'bombs': 1, 'asshole': 2, 'panties': 1, 'butthead': 1, 'booty': 1, 'explosion': 1, 'escort': 1, 'pussy': 1, 'fight': 1, 'masturbate': 1, 'shit': 1, 'black': 1, 'hoes': 1}"
697,No Face,ULTRA (KOOL KEITH AND TIM DOG),M,Big Time,, http://ohhla.com/anonymous/ultra/big_time/no_face.ult.txt,"{'fuckin': 15, 'mad': 1, 'fuck': 4, 'nigga': 4, 'bigger': 1, 'kill': 2, 'fucked': 1, 'hell': 1, 'bitch': 1, 'goddamn': 1, 'damn': 1, 'pimped': 1, 'ass': 3, 'shit': 2, 'stupid': 1}"
698,Rhythm X,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/rhythm_x.mag.txt,"{'burn': 1, 'blow': 1, 'mad': 2, 'execution': 1, 'bombs': 1, 'shit': 1}"
699,Message in the Music,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/themusic.mag.txt,"{'burn': 2, 'rape': 1, 'kill': 1, 'murder': 1, 'fire': 1, 'abuse': 1, 'stupid': 1, 'prostitute': 1}"
700,Kool Keith Wild,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/kk_wild.mag.txt,"{'bigger': 1, 'kill': 1, 'destroy': 1, 'blind': 1, 'remains': 1, 'fire': 1, 'burn': 1}"
701,Fuck You,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/fuck_you.mag.txt,"{'bullshit': 3, 'fuck': 7, 'shit': 4, 'black': 2, 'ass': 1, 'fucked': 2, 'mad': 1, 'fuckin': 1, 'dope': 1, 'motherfuckin': 3, 'bitch': 1, 'bitches': 1, 'niggaz': 2, 'pooper': 1, 'kid': 1}"
702,Delta Force,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/deltafor.mag.txt,"{'fight': 1, 'die': 1}"
703,Intermission,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/intermis.mag.txt,"{'niggaz': 1, 'shit': 5}"
704,Talkin Out Ya Ass,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/talknout.mag.txt,"{'bullshit': 1, 'shit': 14, 'black': 2, 'fucked': 3, 'ass': 9, 'burn': 2, 'rectum': 1, 'doo-doo': 3, 'bitch': 1, 'piss': 1, 'stupid': 2, 'fuck': 4, 'fuckin': 3, 'dirty': 1, 'dumb': 1}"
705,Freestyles,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/freestyl.mag.txt,"{'blow': 2, 'black': 1, 'spit': 1, 'dirty': 1}"
706,You Ain't Shit,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/you_aint.mag.txt,"{'fuck': 2, 'fuckin': 1, 'black': 1, 'bullshit': 2, 'ass': 4, 'hell': 1, 'motherfucker': 1, 'motherfuckin': 2, 'rape': 1, 'fight': 1, 'bitch': 1, 'abortion': 1, 'crash': 2, 'damn': 1, 'pussies': 1, 'shit': 4, 'mad': 1, 'buried': 1, 'kid': 1, 'tongue': 1}"
707,Sheriff Is Scared,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/sheriff.mag.txt,"{'shoot': 1, 'smack': 2, 'doo-doo': 1, 'panties': 1, 'pubic': 1}"
708,D to the N,ULTRAMAGNETIC MC'S,M,Mo Love's Basement Tapes,, http://ohhla.com/anonymous/ultramag/mo_love/dtothen.mag.txt,"{'mad': 1, 'blind': 1, 'beast': 1}"
709,Watch Me Now ('97 Remix),ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/watch_97.mag.txt,"{'horn': 1, 'smack': 2, 'girls': 1}"
710,A Chorus Line 2000 (Remix),ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/2000_rmx.mag.txt,"{'shit': 1, 'dick': 1, 'slave': 1, 'sex': 1, 'dope': 2, 'itch': 1, 'damn': 1, 'destroy': 1, 'hell': 2, 'kill': 1}"
711,"Live at Tramps (July 11, '97)",ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/tramps97.mag.txt,"{'shit': 2, 'dope': 1, 'backseat': 2, 'black': 2, 'motherfuckin': 4, 'smack': 1, 'nigga': 1, 'died': 1}"
712,Feelin' It (Radio Promo Remix),ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/feel_rmx.mag.txt,"{'butt': 1, 'sucker': 1, 'dirty': 1}"
713,Ultra Reunion,ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/reunion.mag.txt,"{'roach': 1, 'sexy': 1, 'girls': 1, 'mad': 2, 'fat': 1, 'black': 1}"
714,MC's Ultra Part 2 (Remix),ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/mcultra2.mag.txt,"{'sucker': 2, 'stupid': 1, 'smack': 1, 'mad': 4, 'spit': 1, 'abuse': 1, 'sex': 1}"
715,Mentally Mad ('97 Remix),ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/mental.mag.txt,"{'blow': 4, 'gun': 1, 'shoot': 1, 'radical': 1, 'sucker': 2, 'black': 1, 'hole': 1, 'booby': 1}"
716,Break North '97 (Remix),ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/north_97.mag.txt,"{'smack': 1, 'devil': 1, 'blow': 1, 'black': 1, 'killer': 1, 'swallow': 1, 'murderer': 1}"
717,Message From the Source (Remix),ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/source.mag.txt,"{'burn': 2, 'rape': 1, 'kill': 1, 'murder': 1, 'fire': 1, 'abuse': 1, 'stupid': 1, 'prostitute': 1}"
718,I'm On,ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/im_on.mag.txt,"{'spank': 1, 'dead': 1, 'porno': 1, 'sniper': 1}"
719,Bait ('97 Remix),ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/bait_rmx.mag.txt,"{'sucker': 1, 'mad': 1, 'blow': 1}"
720,Kool Keith Model Android #406,ULTRAMAGNETIC MC'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/android.mag.txt,"{'kill': 1, 'destroy': 1, 'blind': 1, 'remains': 1, 'fire': 1, 'burn': 1}"
721,"Funky (12"" Version Remix)",ULTRAMAGNETIC M.C.'S,M,The B-Side Companion,, http://ohhla.com/anonymous/ultramag/bside/funky_12.mag.txt,"{'burn': 1, 'fear': 1, 'harder': 1}"
722,Late Night Rumble,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/lnrumble.mag.txt,"{'shit': 1, 'girls': 1, 'boobs': 1, 'booty': 1, 'remains': 1}"
723,Mechanism Nice (Born Twice),ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/mechanis.mag.txt,"{'bombs': 1, 'shit': 2, 'whore': 1}"
724,Ain't it Good to U,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/aintitgd.mag.txt,"{'blow': 1, 'pros': 1, 'cum': 1, 'toilet': 1, 'girls': 2}"
725,Super Spellbound,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/spellbnd.mag.txt,"{'fuck': 1, 'shit': 3, 'niggaz': 1, 'fat': 1, 'nigga': 1, 'ass': 1, 'laid': 1}"
726,Pop Bottles,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/pop_bott.mag.txt,"{'spit': 1, 'blow': 1, 'fight': 1}"
727,Nottz,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/nottz.mag.txt,"{'nigga': 1, 'shit': 5, 'fuck': 5, 'niggaz': 3, 'suck': 1, 'dick': 1, 'bitches': 2, 'murder': 1, 'kid': 1, 'stupid': 1, 'ass': 1, 'fuckin': 1, 'asshole': 1}"
728,"Porno Star, Pt. 2",ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/pornopt2.mag.txt,"{'death': 1, 'die': 1, 'porno': 4, 'shit': 1, 'shoot': 1, 'dick': 2, 'asshole': 1, 'cum': 1, 'panties': 1, 'crotch': 1, 'piss': 1, 'pubic': 1}"
729,Inderwear Pissy,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/indpissy.mag.txt,"{'ass': 1, 'crap': 1, 'shit': 5, 'bitch': 1, 'asshole': 1, 'fetish': 1, 'niggaz': 6, 'piss': 1, 'burn': 1, 'girls': 1, 'doo-doo': 1, 'fuck': 1, 'nigga': 1, 'kill': 1, 'fucked': 1, 'retarded': 1}"
730,Party Started,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/pstarted.mag.txt,{'bra': 1}
731,War,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/war.mag.txt,"{'shit': 7, 'weapon': 1, 'gun': 1, 'murderer': 1, 'fuckin': 2, 'murder': 1, 'execution': 1, 'slaughter': 1, 'fuck': 4, 'torture': 1, 'bitches': 1, 'blow': 1, 'cock': 2, 'killed': 2, 'spit': 1, 'bitch': 1, 'niggaz': 1, 'nigga': 2, 'ass': 1}"
732,Delta 2006,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/delta_06.mag.txt,"{'bomb': 1, 'funeral': 1, 'shit': 3, 'fat': 1, 'cock': 1, 'porn': 1}"
733,Silk Master,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/s_master.mag.txt,"{'sick': 1, 'babies': 1, 'fear': 1, 'cocaine': 1, 'gay': 1, 'girls': 1}"
734,Vibrato,ULTRAMAGNETIC MC'S,M,The Best Kept Secret,, http://ohhla.com/anonymous/ultramag/the_best/vibrato.mag.txt,"{'spit': 1, 'fire': 1, 'dirty': 1, 'disease': 1}"
735,Sex Style,KOOL KEITH,M,Sex Style,, http://ohhla.com/anonymous/k_keith/sexstyle/sexstyle.koo.txt,"{'piss': 1, 'suck': 1, 'dick': 3, 'girls': 2, 'pee': 1, 'shit': 1, 'panties': 2, 'transsexual': 1, 'heterosexual': 1, 'anal': 1, 'sex': 2, 'porno': 1, 'ass': 5, 'sperm': 1, 'butt': 1, 'naked': 2, 'fucking': 2, 'masturbate': 1, 'urinate': 1, 'rectum': 1, 'fuck': 1, 'asshole': 1, 'anus': 1}"
736,Don't Crush It,KOOL KEITH,M,Sex Style,, http://ohhla.com/anonymous/k_keith/sexstyle/crush.koo.txt,"{'naked': 2, 'drunk': 1, 'booty': 1, 'butt': 1, 'panties': 1, 'black': 1, 'color': 1, 'girls': 1, 'dead': 1}"
