index,Song,Artist,Gender,Album,Date,URL,Profanities 
6519,Homeboys,GOLDIE LOOKIN CHAIN,M,The Return of the Red Eye,, http://ohhla.com/anonymous/goldielc/returnof/homeboys.glc.txt,"{'fuckin': 12, 'dirty': 1, 'fucking': 2, 'mad': 1, 'fucker': 1, 'cock': 2, 'raped': 1, 'violence': 1, 'laid': 1, 'fight': 1, 'sex': 1, 'illegal': 1, 'black': 1, 'assault': 1, 'devil': 1, 'pissed': 1, 'whore': 1, 'fuck': 1}"
6520,Just Chillin',GOLDIE LOOKIN CHAIN,M,The Return of the Red Eye,, http://ohhla.com/anonymous/goldielc/returnof/jchillin.glc.txt,"{'fuckin': 17, 'welfare': 1, 'cock': 2, 'mad': 2, 'fuck': 1, 'shit': 1, 'girls': 1, 'hell': 1, 'sex': 1, 'dead': 1, 'virgin': 1, 'lies': 1, 'death': 1}"
6521,Superhero,GOLDIE LOOKIN CHAIN,M,The Return of the Red Eye,, http://ohhla.com/anonymous/goldielc/returnof/superhro.glc.txt,"{'balls': 1, 'fuck': 2, 'fuckin': 3, ""women's"": 1, 'girls': 2, 'sick': 1, 'fight': 1, 'wank': 1, 'bong': 1, 'spunk': 1, 'blow': 1}"
6522,Taxi (Enter the Dragon),GOLDIE LOOKIN CHAIN,M,The Return of the Red Eye,, http://ohhla.com/anonymous/goldielc/returnof/taxi.glc.txt,"{'shit': 1, 'arse': 1, 'sexy': 1, 'blow': 1, 'banging': 1, 'gun': 1}"
6523,We Are Back,GOLDIE LOOKIN CHAIN,M,The Return of the Red Eye,, http://ohhla.com/anonymous/goldielc/returnof/we_rback.glc.txt,"{'fuck': 2, 'fucking': 6, 'bong': 1, 'death': 1, 'fuckin': 1}"
6524,Worms,GOLDIE LOOKIN CHAIN,M,The Return of the Red Eye,, http://ohhla.com/anonymous/goldielc/returnof/worms.glc.txt,"{'shit': 6, 'destroy': 1, 'dead': 1, 'fuck': 2, 'sick': 1, 'blind': 1, 'pot': 1, 'fucked': 1, 'itch': 1, 'puss': 1, 'arsehole': 1, 'enema': 2, 'arse': 1, 'kill': 1}"
6525,You Knows It,GOLDIE LOOKIN CHAIN,M,The Return of the Red Eye,, http://ohhla.com/anonymous/goldielc/returnof/youknows.glc.txt,"{'cock': 1, 'blow': 1, 'bong': 1, 'fuck': 1, 'shit': 2, 'mad': 1, 'sick': 3, 'cocaine': 1, 'drunk': 1, 'fuk': 5, 'marijuana': 1, 'prick': 1, 'naked': 1, 'german': 1, ""women's"": 1, 'murder': 1}"
6526,Newport (Ymerodraeth State of Mind),GOLDIE LOOKIN CHAIN,M,Newport (S),, http://ohhla.com/anonymous/goldielc/rm_bside/newport.glc.txt,{'sick': 1}
6527,HRT (Hormone Replacement Therapy),GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/HRT.glc.txt,"{'blow': 1, 'bong': 2, 'tits': 10, 'fuckin': 1, 'piss': 1, 'shit': 1, 'willy': 1, 'cock': 1, 'fucking': 1, 'bra': 1}"
6528,R'n'B,GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/RnB.glc.txt,"{'fucking': 1, 'gun': 3, 'girls': 1, 'blow': 1, 'fuckin': 1}"
6529,Bad Boy Limp,GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/bad_limp.glc.txt,"{'arse': 1, 'balls': 1, 'fire': 1, 'shit': 1, 'blow': 1, 'pimp': 1, 'harder': 1, 'shat': 1, 'fuckin': 1}"
6530,Charmschool,GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/charm.glc.txt,"{'skank': 1, 'ass': 1, 'marijuana': 1}"
6531,Maggot at Midnight,GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/maggotat.glc.txt,"{'shite': 1, 'virgin': 1, 'shit': 1, 'whore': 1, 'fucking': 12, 'enema': 1, 'sex': 1, 'doom': 1}"
6532,Monkey Love,GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/monkey.glc.txt,"{'dead': 1, 'fucked': 4, 'screw': 1}"
6533,Paranoia,GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/paranoia.glc.txt,"{'fuck': 1, 'blow': 2, 'burn': 1, 'bong': 1, 'moron': 1, 'blind': 1, 'died': 1, 'fucked': 1, 'fuckin': 6, 'marijuana': 1, 'piss': 1, 'wanker': 1, 'fat': 1, 'cigs': 1}"
6534,Short Term Memory,GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/shorttrm.glc.txt,"{'fuck': 2, 'clit': 1, 'kid': 1, 'fuckin': 1, 'naked': 1, 'fucking': 1, 'sperm': 1, 'wank': 1, 'blow': 1}"
6535,Sister,GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/sister.glc.txt,"{'tits': 1, 'bigger': 1, 'fuck': 11, 'sexual': 1, 'fucking': 1, 'crap': 1, 'sex': 1}"
6536,Your Missus Is a Nutter,GOLDIE LOOKIN CHAIN,M,Safe As Fuck,, http://ohhla.com/anonymous/goldielc/safe_as/yourmiss.glc.txt,"{'violence': 1, 'mad': 1, 'piss': 1, 'knife': 1, 'suicide': 1, 'tits': 1, 'kill': 1}"
6537,Draw Club,GOLDIE LOOKIN CHAIN,M,The Party Album,, http://ohhla.com/anonymous/goldielc/theparty/drawclub.glc.txt,{'erect': 1}
6538,Duffryn Vigilante Squad,GOLDIE LOOKIN CHAIN,M,The Party Album,, http://ohhla.com/anonymous/goldielc/theparty/duffryn.glc.txt,"{'church': 1, 'fucks': 2, 'dirty': 1, 'fuckin': 20, 'blind': 1, 'black': 1, 'fucked': 2, 'bullshit': 1, 'lies': 1, 'knife': 1, 'fuck': 1, 'gun': 1}"
6539,Mike Balls Un-Official World Cup Anthem,GOLDIE LOOKIN CHAIN,M,The Party Album,, http://ohhla.com/anonymous/goldielc/theparty/mikeball.glc.txt,"{'violence': 4, 'bong': 1, 'girls': 1, 'fight': 4, 'cock': 1, 'twat': 1, 'arse': 2}"
6540,Monkey Love,GOLDIE LOOKIN CHAIN,M,The Party Album,, http://ohhla.com/anonymous/goldielc/theparty/monkey_l.glc.txt,"{'dead': 1, 'fucked': 4, 'screw': 1}"
6541,Professor Doppleganger,GOLDIE LOOKIN CHAIN,M,The Party Album,, http://ohhla.com/anonymous/goldielc/theparty/prof.glc.txt,"{'shagging': 1, 'fuk': 1, 'fight': 1}"
6542,Silver Shadow,GOLDIE LOOKIN CHAIN,M,The Party Album,, http://ohhla.com/anonymous/goldielc/theparty/s_shadow.glc.txt,"{'killing': 1, 'cock': 1, 'erect': 1, 'condom': 1, 'muff': 1, 'pubic': 1, 'devil': 5, 'fuckin': 1, 'porn': 1, 'sex': 1, 'bong': 1, 'fuck': 1, 'blind': 1, 'death': 1, 'shit': 1}"
6543,Shit Yourself,GOLDIE LOOKIN CHAIN,M,The Party Album,, http://ohhla.com/anonymous/goldielc/theparty/s_yrself.glc.txt,"{'shit': 16, 'fuckin': 5, 'motherfucker': 1, 'arse': 1, 'mad': 1, 'fucked': 1, 'dead': 1}"
6544,Sexy Ladies,GOLDIE LOOKIN CHAIN,M,The Party Album,, http://ohhla.com/anonymous/goldielc/theparty/sexylady.glc.txt,"{'panties': 1, 'fat': 1, 'sexy': 7, 'kid': 1, 'sick': 1, 'fucking': 1, 'tits': 3, 'erection': 1, 'dirty': 3, 'blow': 1, 'naked': 1, 'booty': 1, 'pissed': 1, 'ass': 1}"
6545,Eddie the Wrestler,GOLDIE LOOKIN CHAIN,M,Under the Counter,, http://ohhla.com/anonymous/goldielc/underthe/eddiethe.glc.txt,"{'kid': 1, 'crabs': 1, 'fire': 1}"
6546,House Party,GOLDIE LOOKIN CHAIN,M,Under the Counter,, http://ohhla.com/anonymous/goldielc/underthe/hseparty.glc.txt,"{'fucking': 4, 'fuck': 1, 'sick': 1, 'fag': 1, 'toilet': 1, 'naked': 1, 'fucked': 1, 'shit': 1, 'hell': 1}"
6547,Majic Dusty,GOLDIE LOOKIN CHAIN,M,Under the Counter,, http://ohhla.com/anonymous/goldielc/underthe/majicdst.glc.txt,"{'fucking': 1, 'black': 1, 'dirty': 1, 'cocaine': 2, 'shit': 1, 'fuckers': 1, 'fucked': 1}"
6548,Minimoto,GOLDIE LOOKIN CHAIN,M,Under the Counter,, http://ohhla.com/anonymous/goldielc/underthe/minimoto.glc.txt,"{'burn': 1, 'fat': 1, 'arse': 1, 'shit': 1, 'shitter': 1, 'chin': 1, 'dies': 1, 'joint': 1}"
6549,Spaceman,GOLDIE LOOKIN CHAIN,M,Under the Counter,, http://ohhla.com/anonymous/goldielc/underthe/spaceman.glc.txt,{}
6550,After You Left,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/afteryou.gld.txt,"{'shit': 5, 'nigga': 7, 'killed': 2, 'shoot': 1, 'fuck': 5, 'bitch': 1, 'ass': 1}"
6551,Dance On Me,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/dance_on.gld.txt,"{'fuck': 4, 'nigga': 9, 'bitches': 1, 'fat': 1, 'ass': 2, 'damn': 1, 'titty': 1, 'shit': 3, 'cock': 1, 'hole': 1, 'asshole': 1, 'bitch': 1}"
6552,Dark Skin Women,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/darkskin.gld.txt,"{'naked': 1, 'dirty': 1, 'ass': 1, 'nigga': 1, 'dead': 1, 'bitch': 1}"
6553,Late Night,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/ltenight.gld.txt,"{'ass': 1, 'bitches': 1}"
6554,New Black,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/newblack.gld.txt,"{'die': 2, 'nigga': 2, 'loser': 1, 'harder': 1, 'bondage': 1, 'lies': 3}"
6555,Palm Trees,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/palmtree.gld.txt,"{'fuck': 4, 'boobies': 1, 'pussy': 1, 'sucker': 1, 'nigga': 1, 'shit': 1}"
6556,Polarized,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/polarize.gld.txt,"{'black': 2, 'shoot': 1, 'fuck': 1}"
6557,See I Miss,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/seeimiss.gld.txt,"{'bitch': 18, 'liquor': 1, 'bitches': 1, 'fuck': 3, 'sick': 1, 'shit': 1, 'sexy': 1}"
6558,Spectrum,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/spectrum.gld.txt,"{'pissed': 6, 'dirty': 1, 'fuck': 2, 'dumb': 1, 'shit': 1, 'girls': 1, 'devil': 1, 'bitch': 4}"
6559,Unique,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/unique.gld.txt,"{'hell': 1, 'dammit': 1, 'ass': 1}"
6560,Zipporah,GOLDLINK,M,"And After That, We Didn't Talk",, http://ohhla.com/anonymous/goldlink/andafter/zipporah.gld.txt,"{'nigga': 3, 'fuck': 5, 'kill': 2, 'fuckin': 2, 'fucked': 2, 'liquor': 1, 'faith': 1, 'dumb': 2}"
6561,Coke White,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/ckewhite.gld.txt,"{'drug': 2, 'pussy': 4, 'bitch': 1}"
6562,Days Like This,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/dayslike.gld.txt,"{'dead': 1, 'ass': 1}"
6563,Joke Ting,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/joketing.gld.txt,"{'shit': 2, 'fuck': 1, 'nigga': 4, 'dirty': 1, 'kill': 1, 'knife': 1}"
6564,Maniac,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/maniac.gld.txt,"{'nigga': 2, 'bitches': 1, 'black': 1, 'bitch': 2, 'fuck': 1, 'shoot': 1}"
6565,More,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/more.gld.txt,"{'bigger': 2, 'church': 1, 'nigga': 1}"
6566,Moscow,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/moscow.gld.txt,"{'pussy': 2, 'blow': 1, 'drug': 1, 'fear': 1, 'killing': 1, 'fat': 1}"
6567,No Lie,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/no_lie.gld.txt,"{'girls': 2, 'die': 2, 'assholes': 1, 'bitch': 1, 'dirty': 2, 'black': 1, 'liquor': 1, 'nigga': 2, 'shit': 1}"
6568,Rumble,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/rumble.gld.txt,"{'shit': 2, 'pussy': 1, 'fuck': 6, 'booty': 1}"
6569,Spanish Song,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/spanish.gld.txt,"{'shit': 1, 'liquor': 1, 'ass': 2}"
6570,Swoosh,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/swoosh.gld.txt,"{'die': 1, 'sex': 1, 'bitch': 2, 'ass': 2}"
6571,Tiff Freestyle,GOLDLINK,M,Diaspora,, http://ohhla.com/anonymous/goldlink/diaspora/tiff.gld.txt,"{'fuck': 1, 'shit': 2, 'ass': 1}"
6572,Ay Ay,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/ay_ay.gld.txt,"{'bitches': 2, 'motherfucker': 1, 'ass': 6, 'nigga': 3, 'bitch': 6, 'black': 4, 'shit': 1, 'dope': 1, 'spit': 1, 'hoes': 1, 'fuck': 2, 'pussy': 2, 'fucked': 1, 'fucking': 1}"
6573,Bedtime Story,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/bedtime.gld.txt,"{'bible': 1, 'killed': 1, 'shit': 9, 'whop': 1, 'nigga': 5, 'suicide': 1, 'poo': 1, 'bitch': 1, 'fucking': 1}"
6574,Cntrl,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/cntrl.gld.txt,"{'slave': 1, 'bitch': 1, 'girls': 1}"
6575,Divine,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/divine.gld.txt,{'fucking': 1}
6576,Fuck Being Polite,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/effbeing.gld.txt,"{'bitches': 1, 'hoes': 3, 'naked': 1, 'dick': 2, 'bitch': 2, 'shit': 2, 'boom': 2, 'ass': 2, 'fucking': 3, 'fuck': 1, 'nigga': 5, 'mothafucker': 1, 'knife': 1, 'kill': 1, 'ho': 2, 'spit': 1, 'shits': 1}"
6577,Hip Hop Interlude,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/hh_inter.gld.txt,"{'shag': 1, 'porno': 1, 'nigga': 2}"
6578,How It's Done,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/how_done.gld.txt,"{'fuck': 1, 'cum': 1, 'ass': 2, 'pussy': 1, 'nigga': 3, 'ho': 1, 'whop': 2, 'church': 1, 'shit': 4}"
6579,Planet Paradise,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/planet_p.gld.txt,"{'spank': 1, 'black': 1, 'bitch': 4, 'reefer': 1, 'nigga': 3, 'fuck': 2, 'shit': 1, 'pistol': 1, 'semen': 1, 'ass': 1}"
6580,Sober Thoughts,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/sober.gld.txt,"{'fuck': 7, 'fight': 2, 'shit': 1, 'nigga': 1, 'motherfucker': 1, 'motherfucking': 1, 'pussy': 1, 'lies': 1, 'addict': 1, 'drunk': 1, 'mad': 1}"
6581,When I Die,GOLDLINK,M,The God Complex,, http://ohhla.com/anonymous/goldlink/gcomplex/whenidie.gld.txt,"{'bitches': 1, 'lies': 1, 'nigga': 2, 'bitch': 1}"
6582,7 Golden Lampstands,GOLDLINK,M,7 Golden Lampstands (S),, http://ohhla.com/anonymous/goldlink/rm_bside/7_golden.gld.txt,"{'dead': 1, 'killing': 1, 'black': 2, 'fuck': 2, 'fucking': 4, 'bitches': 2, 'death': 1, 'die': 1, 'kill': 1, 'execute': 1, 'shit': 1, 'hell': 2}"
6583,Vroom,GOLDLINK,M,Vroom (S),, http://ohhla.com/anonymous/goldlink/rm_bside/vroom.gld.txt,"{'bitch': 5, 'nigga': 6, 'pussy': 1, 'motherfuck': 1, 'ass': 1, 'smack': 1, 'kinky': 10, 'fuck': 5, 'cocky': 1, 'tongue': 1}"
6584,XXL Freshman 2015 Freestyle,GOLDLINK,M,XXL 2015,, http://ohhla.com/anonymous/goldlink/rm_bside/xxl_2015.gld.txt,"{'nigga': 3, 'negro': 1, ""negro's"": 1, 'fuck': 1, 'color': 1, 'stroke': 1, 'crash': 1}"
6585,Crew,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/crew.gld.txt,"{'ass': 3, 'nigga': 3, 'sick': 1, 'goddamn': 1, 'killed': 1, 'lies': 1, 'fuck': 1, 'pussy': 1, 'dick': 1, 'shit': 2, 'beast': 1, 'bitch': 1, 'asses': 1}"
6586,Hands On Your Knees,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/hands_on.gld.txt,"{'playboy': 1, 'playgirl': 1, 'nigga': 2, 'ass': 2, 'shit': 1}"
6587,Have You Seen That Girl?,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/have_you.gld.txt,"{'nigga': 2, 'drug': 1, 'ass': 5, 'bitches': 1, 'asses': 1, 'goddamn': 4, 'babe': 1, 'joint': 1, 'mad': 1, 'fight': 1, 'fuck': 1, 'hell': 1, 'kill': 1}"
6588,Herside Story,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/herside.gld.txt,"{'mad': 1, 'nigga': 3, 'hoes': 1, 'bitch': 1, 'babe': 2}"
6589,Kokamoe Freestyle,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/kokamoe.gld.txt,"{'shit': 5, 'dick': 1, 'geez': 1, 'nigga': 1, 'shoot': 1, 'fear': 1, 'bitch': 2, 'damn': 1, 'fuck': 1, 'ass': 1}"
6590,Meditation,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/medit8tn.gld.txt,"{'girls': 1, 'bitch': 2, 'fight': 1, 'fuck': 1, 'stroke': 1, 'hell': 1, 'pussy': 2}"
6591,Opening Credit,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/opening.gld.txt,"{'dead': 2, 'gun': 1}"
6592,The Parable of the Rich Man,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/parable.gld.txt,"{'fucking': 2, 'shit': 2, 'motherfucking': 1, 'nigga': 1, 'black': 1, 'ass': 1, 'fuck': 1, 'dick': 1, 'bitch': 1}"
6593,Roll Call,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/rollcall.gld.txt,"{'bitches': 1, 'fuck': 1, 'dead': 1}"
6594,Same Clothes as Yesterday,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/sclothes.gld.txt,"{'church': 1, 'backseat': 1, 'black': 1, 'hoes': 1, 'girls': 1, 'devil': 1, 'stroke': 1, 'bitch': 5, 'bullshit': 4, 'shit': 10, 'fuck': 9, 'nigga': 6, 'dick': 1, 'blow': 1, 'kill': 2, 'bigger': 1, 'ass': 1, 'die': 1}"
6595,Summatime,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/summatim.gld.txt,"{'crime': 4, 'fuck': 3, 'marijuana': 1, 'piss': 1, 'blow': 1, 'bitch': 1, 'black': 1, 'reefer': 1}"
6596,We Will Never Die,GOLDLINK,M,At What Cost,, http://ohhla.com/anonymous/goldlink/whatcost/we_never.gld.txt,"{'hell': 32, 'shit': 3, 'bitches': 1, 'bitch': 1, 'nigga': 2, 'fuck': 3, 'fight': 1, 'gun': 1, 'fear': 1, 'shoot': 1, 'kill': 1}"
6597,Gold Like This,GOLD TOP,M,Gold Like This (S),, http://ohhla.com/anonymous/gold_top/rm_bside/goldlike.gld.txt,{'bitches': 2}
6598,Don't Trust Anybody,GOLDY,M,In the Land of Funk,, http://ohhla.com/anonymous/goldy/landfunk/dont_trs.gld.txt,"{'fuckin': 2, 'nigga': 4, 'kill': 1, 'ass': 2, 'fuck': 4, 'mad': 1, 'hoes': 5, 'deposit': 1, 'dick': 1, 'dead': 2, 'fucked': 2, 'smack': 1, 'bitch': 1, 'bra': 1}"
6599,Never That,GOLDY,M,In the Land of Funk,, http://ohhla.com/anonymous/goldy/landfunk/nevathat.gld.txt,"{'pussy': 2, 'shit': 2, 'ass': 4, 'hoes': 5, 'bitch': 7, 'goddamn': 1, 'bigger': 1, 'nigga': 5, 'dead': 1, 'black': 2, 'bomb': 1, 'chin': 1, 'fuck': 1, 'horny': 1, 'bitches': 2, 'dick': 2, 'penis': 1, 'drunk': 1, 'fuckin': 3, 'laid': 1, 'naked': 1, 'blow': 1, 'panties': 1, 'cock': 1, 'fat': 1}"
6600,Prostitute,GOLDY,M,In The Land of Funk,, http://ohhla.com/anonymous/goldy/landfunk/pros.gld.txt,"{'shoot': 1, 'fucked': 1, 'dick': 1, 'bigger': 1, 'hoes': 2, 'tramp': 1, 'suck': 1, 'fuck': 5, 'damn': 1, 'prostitute': 4, 'bitch': 1, 'dumb': 2, 'sucker': 1, 'criminal': 1, 'pussy': 1, 'fuckin': 3, 'bullshit': 1, 'bitchin': 1, 'bitches': 1, 'sex': 1, 'smack': 1}"
6601,The Game is Sold Not Told,GOLDY,M,In the Land of Funk,, http://ohhla.com/anonymous/goldy/landfunk/the_game.gld.txt,"{'shit': 7, 'dick': 5, 'ass': 5, 'pussy': 1, 'bitches': 2, 'bitch': 4, 'nigga': 5, 'biatch': 1, 'pimp': 5, 'damn': 1, 'fuck': 1, 'hoes': 1, 'harder': 1, 'fat': 2, 'spit': 1, 'pimped': 1, 'blow': 1}"
6602,"Whipped Cream, Nuts & Cherries",GOLDY,M,In the Land of Funk,, http://ohhla.com/anonymous/goldy/landfunk/whipped.gld.txt,"{'dick': 14, 'tongue': 2, 'ass': 3, 'pussy': 6, 'balls': 2, 'hole': 1, 'fuckin': 4, 'dirty': 1, 'laid': 1, 'cock': 2, 'fuck': 2, 'suck': 2, 'bitch': 1, 'virgin': 1, 'fear': 1, 'fucked': 1}"
6603,Salute to the 88 Spokes,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/88spokes.gnz.txt,"{'fuckin': 1, 'bitch': 1, 'shit': 1, 'nigga': 3, 'ass': 1, 'sluts': 1, 'niggaz': 1, 'bomb': 1, 'cock': 1, 'panties': 1}"
6604,C'est La Vie,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/c_est_la.gnz.txt,"{'fuck': 2, 'fuckin': 2, 'nigga': 6, 'pussy': 1, 'shit': 1, 'drunk': 3, 'enemy': 1, 'gun': 1, 'spit': 1, 'liquor': 1}"
6605,Out of Control,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/control.gnz.txt,"{'shit': 3, 'nigga': 3, 'niggaz': 1, 'kill': 1, 'gangsta': 1, 'fuck': 1, 'sick': 1}"
6606,Dirty Dancing,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/dancing.gnz.txt,"{'shit': 4, 'spit': 1, 'hoes': 2, 'dirty': 3, 'pussy': 3, 'fucked': 1, 'fuck': 2, 'bitch': 2, 'titty': 2, 'booty': 2, 'liquor': 1, 'nigga': 4, 'dick': 2, 'bigger': 1, 'fuckin': 1}"
6607,Got it Made,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/got_made.gnz.txt,"{'shit': 5, 'bitch': 2, 'fuckers': 1, 'niggaz': 7, 'cocky': 2, 'fuck': 4, 'nigga': 2, 'ass': 1, 'liquor': 1, 'fuckin': 1, 'hoes': 1, 'pistol': 1, 'swallow': 1, 'blind': 1}"
6608,Hit Em Hard,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/hit_hard.gnz.txt,"{'sick': 1, 'fraud': 2, 'shoot': 1, 'niggaz': 4, 'bomb': 1, 'bullshit': 1, 'drunk': 1, 'nigga': 2, 'fuck': 2, 'narcotic': 1, 'fuckin': 1}"
6609,Ice Pick Bubble and Grind,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/ice_pick.gnz.txt,"{'nigga': 6, 'fear': 1, 'fuck': 2, 'die': 1, 'murder': 1, 'dead': 1, 'shit': 1, 'niggaz': 4, 'fucker': 1, 'fuckin': 1, 'kill': 1}"
6610,In the Car With Us,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/inthecar.gnz.txt,"{'hoes': 2, 'hell': 2, 'bitch': 1, 'headlights': 1, 'nigga': 3, 'fuckin': 2, 'die': 2, 'kill': 1, 'criminals': 1, 'funeral': 1, 'dirty': 2, 'crack': 1, 'niggaz': 1, 'fuckers': 1, 'dick': 1, 'liquor': 1, 'enemy': 1, 'death': 1}"
6611,Money,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/money.gnz.txt,"{'nigga': 3, 'fear': 1, 'girls': 2, 'backseat': 1, 'ass': 1, 'gangsta': 1, 'shit': 1, 'fire': 1, 'fucked': 1}"
6612,You'll Never Get Next to Me,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/nexttome.gnz.txt,"{'fuck': 5, 'knife': 1, 'ass': 1, 'death': 2, 'fuckin': 2, 'nigga': 2, 'hostage': 1, 'shit': 4, 'spit': 1, 'gun': 1, 'bitch': 1, 'mad': 1, 'drunk': 2, 'dope': 1, 'pimp': 1, 'stupid': 1, 'hell': 1, 'murder': 1}"
6613,One Time,GONZOE,M,If I Live and Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/one_time.gnz.txt,"{'bitch': 9, 'dope': 1, 'fuck': 1, 'laid': 1, 'fuckin': 1, 'criminal': 1, 'hoes': 2, 'nasty': 1, 'hell': 1, 'gangsta': 1, 'pimped': 1, 'fucked': 1, 'drug': 1, 'nigga': 1, 'shit': 1}"
6614,Song:	Serenade My Life,ARTIST:	GONZOE,M,Album:	If I Live And Nothing Happens,, http://ohhla.com/anonymous/gonzoe/ifilive/serenade.gnz.txt,"{'fuck': 6, 'hell': 2, 'enemy': 1, 'fucked': 1, 'fear': 1, 'bigger': 1, 'die': 2, 'shit': 2, 'queer': 1}"
